Time (s),p_chol_LE Tokens
39.498,4513636451.618321
39.5,4510682695.0978
39.502,4513284993.801991
39.504,4513810573.685796
39.506,4511373525.210753
39.508,4512456800.461028
39.51,4512628660.1508875
39.512,4511273404.252015
39.514,4513432783.735671
39.516,4512750950.582206
39.518,4512678015.865682
39.52,4512673140.233877
39.522,4512680281.823421
39.524,4510642611.617581
39.526,4510409613.686844
39.528,4511053151.5039425
39.53,4512454221.141342
39.532000000000004,4512679724.983011
39.534,4510670359.517418
39.536,4513353738.254147
39.538000000000004,4510738715.467597
39.54,4511116915.249691
39.542,4512485289.203084
39.544000000000004,4511350323.459057
39.546,4512528974.018107
39.548,4513758551.69655
39.550000000000004,4512864032.96594
39.552,4510716415.312901
39.554,4511118089.909919
39.556,4512498623.388908
39.558,4511366048.3531885
39.56,4511233945.788134
39.562,4512539256.804168
39.564,4512753539.029799
39.566,4511408290.122571
39.568,4511254653.09126
39.57,4513534956.236963
39.572,4513977492.701113
39.574,4514043973.259988
39.576,4512926864.251092
39.578,4511430833.458267
39.58,4511266383.9082575
39.582,4512566263.911866
39.584,4512784034.649778
39.586,4511430541.357943
39.588,4513596679.937853
39.59,4511504713.861736
39.592,4511276758.097533
39.594,4511255358.0161915
39.596000000000004,4513559388.793903
39.598,4512910573.925529
39.6,4510778188.508431
39.602000000000004,4513450928.112183
39.604,4512907534.389331
39.606,4511471879.657808
39.608000000000004,4510653005.244717
39.61,4510541597.258384
39.612,4510517633.510146
39.614000000000004,4512437654.5291
39.616,4512769536.891553
39.618,4513877586.311383
39.62,4510870842.305759
39.622,4510546419.602626
39.624,4511172863.652621
39.626,4511257572.90387
39.628,4510602891.17786
39.63,4511175130.262174
39.632,4513548691.66294
39.634,4510847096.874623
39.636,4512502099.396027
39.638,4512787217.7786255
39.64,4510788477.279545
39.642,4512492968.2962
39.644,4513820539.11406
39.646,4510864382.554851
39.648,4511216540.115968
39.65,4512567052.596647
39.652,4513833254.654993
39.654,4511543608.459403
39.656,4512639955.945886
39.658,4511453614.543281
39.660000000000004,4510645017.059159
39.662,4512467698.911619
39.664,4511420749.906846
39.666000000000004,4510624437.312857
39.668,4511174507.247725
39.67,4510583373.879461
39.672000000000004,4512439552.76812
39.674,4510737897.009423
39.676,4511175782.417504
39.678000000000004,4511248675.258278
39.68,4513557921.145219
39.682,4514004456.056497
39.684,4514076227.313715
39.686,4512958476.056223
39.688,4513883690.6862545
39.69,4514042733.183929
39.692,4511528718.784451
39.694,4510609875.19823
39.696,4511145715.75416
39.698,4510558185.052144
39.7,4512407633.7652235
39.702,4512719324.805987
39.704,4512757357.800565
39.706,4511382399.960401
39.708,4510561533.565259
39.71,4513354660.266844
39.712,4512842149.401439
39.714,4512786080.242207
39.716,4510736381.602946
39.718,4511150189.368887
39.72,4512513525.49099
39.722,4512739860.878055
39.724000000000004,4513830808.025551
39.726,4514025549.211172
39.728,4510840677.316375
39.730000000000004,4512466463.472449
39.732,4511382531.466351
39.734,4513566645.081277
39.736000000000004,4512881138.139834
39.738,4510742785.20398
39.74,4512429381.651076
39.742,4513764058.813129
39.744,4512884676.964916
39.746,4512782141.54147
39.748,4511389622.6298
39.75,4512542966.726713
39.752,4510689222.079986
39.754,4511122532.690067
39.756,4511183605.920976
39.758,4510531630.976251
39.76,4510438996.983275
39.762,4512346500.747189
39.764,4513720521.889416
39.766,4513959733.82654
39.768,4512870520.879843
39.77,4513812800.115023
39.772,4510774670.215623
39.774,4510459542.339891
39.776,4510427825.246982
39.778,4511082882.932261
39.78,4511178632.188248
39.782000000000004,4510523808.590597
39.784,4511081764.143193
39.786,4512478128.064707
39.788000000000004,4510677426.069288
39.79,4510464017.489529
39.792,4512369573.267992
39.794000000000004,4510684901.008632
39.796,4511147389.956592
39.798,4510546296.740412
39.800000000000004,4510444319.025058
39.802,4512351532.994674
39.804,4512684654.824369
39.806,4512730501.201278
39.808,4511355085.865098
39.81,4511202827.64917
39.812,4512491690.952547
39.814,4511336958.219864
39.816,4512510078.830858
39.818,4513735528.011389
39.82,4512833838.94075
39.822,4510682363.976905
39.824,4512377418.886199
39.826,4511290114.1281
39.828,4512466380.764683
39.83,4513686994.57905
39.832,4512782860.006216
39.834,4511285286.504455
39.836,4512425709.725088
39.838,4512602878.165215
39.84,4512622619.306014
39.842,4512632255.819224
39.844,4513693911.558796
39.846000000000004,4512761611.346284
39.848,4511270573.736338
39.85,4513403674.190904
39.852000000000004,4511304302.588103
39.854,4511081891.560628
39.856,4513353745.216161
39.858000000000004,4513783408.536884
39.86,4510635434.296103
39.862,4510300956.073403
39.864000000000004,4510902807.138794
39.866,4512292087.628435
39.868,4510487381.148829
39.87,4510264672.427673
39.872,4510237504.4674
39.874,4510229881.547154
39.876,4510882395.170145
39.878,4510308461.589513
39.88,4512159940.744397
39.882,4510446628.056738
39.884,4513133330.937476
39.886,4513680426.603076
39.888,4512650082.5044985
39.89,4511151881.6841
39.892,4512304989.66077
39.894,4510448635.35493
39.896,4510201045.736518
39.898,4512088936.12687
39.9,4513451580.223375
39.902,4510490664.873216
39.904,4510169270.540461
39.906,4510773573.348824
39.908,4512164917.631686
39.910000000000004,4512388822.859304
39.912,4513473544.696006
39.914,4510452017.025105
39.916000000000004,4510126802.873974
39.918,4510070077.30346
39.92,4512948917.004483
39.922000000000004,4513543184.187883
39.924,4513636324.311962
39.926,4513651986.0807495
39.928000000000004,4513647921.614106
39.93,4511103979.955652
39.932,4512163014.064902
39.934,4512327756.702813
39.936,4510972735.471981
39.938,4510805033.429213
39.94,4510114908.021332
39.942,4510667714.479424
39.944,4513031997.686875
39.946,4510332245.186325
39.948,4510020592.716347
39.95,4511920235.951146
39.952,4513286664.352704
39.954,4512411680.04599
39.956,4512302086.077289
39.958,4510240735.050829
39.96,4509980398.778242
39.962,4512833659.349528
39.964,4513425491.077799
39.966,4513515501.545674
39.968,4510308273.552098
39.97,4510653199.34316
39.972,4512988736.894305
39.974000000000004,4510272921.04338
39.976,4510626355.611159
39.978,4511965076.706977
39.980000000000004,4512181069.389858
39.982,4513259441.715214
39.984,4510913266.2103615
39.986000000000004,4510006586.741148
39.988,4512777872.994554
39.99,4512252028.66958
39.992,4510805606.489593
39.994,4512945281.274054
39.996,4510843881.795461
39.998,4510607704.408744
40.0,4512879595.622104
40.002,4510151833.106106
40.004,4511792955.26941
40.006,4513109648.895917
40.008,4512229732.120536
40.01,4510751270.066522
40.012,4511902651.99841
40.014,4510048463.263909
40.016,4509806516.016898
40.018,4511694130.2939
40.02,4510658019.423412
40.022,4509849830.755097
40.024,4512634339.697585
40.026,4513201382.702732
40.028,4510762206.928365
40.03,4511831816.701598
40.032000000000004,4513044541.456442
40.034,4510723215.931427
40.036,4510472990.377714
40.038000000000004,4509778261.002878
40.04,4509680967.032648
40.042,4509670321.540794
40.044000000000004,4511594886.151922
40.046,4509908777.1207
40.048,4512605075.90881
40.050000000000004,4513144919.327974
40.052,4510690599.502067
40.054,4512754011.42405
40.056,4510636457.955216
40.058,4509743393.352095
40.06,4512510745.321608
40.062,4513068828.237392
40.064,4510616937.808832
40.066,4512688120.776577
40.068,4511967294.1728325
40.07,4510484224.974394
40.072,4510314296.519602
40.074,4512574040.593001
40.076,4511907392.529861
40.078,4512872332.527783
40.08,4513022927.919201
40.082,4511909491.77268
40.084,4511774273.921013
40.086,4510379658.22697
40.088,4512527350.098288
40.09,4510440095.597779
40.092,4509556556.666435
40.094,4511365648.423609
40.096000000000004,4511674969.5792055
40.098,4510328683.6835785
40.1,4509504279.248532
40.102000000000004,4509379233.664709
40.104,4509354363.583205
40.106,4512228732.411079
40.108000000000004,4510326820.21601
40.11,4512433283.047001
40.112,4511725939.257855
40.114000000000004,4509591161.98041
40.116,4511281035.784427
40.118,4511560278.06518
40.12,4511585035.3125515
40.122,4512645715.052502
40.124,4511706370.624986
40.126,4509540717.203529
40.128,4512194547.941554
40.13,4511632752.997691
40.132,4512608732.142676
40.134,4511653220.77208
40.136,4509496148.3231945
40.138,4509233780.602659
40.14,4509840306.406138
40.142,4511222905.065364
40.144,4510076518.24672
40.146,4512239604.46155
40.148,4512654711.017543
40.15,4511594622.396895
40.152,4510084562.910577
40.154,4509898909.394082
40.156,4509861283.251795
40.158,4512148296.436717
40.160000000000004,4511484996.458474
40.162,4512443001.613178
40.164,4512596381.692474
40.166000000000004,4509399684.268544
40.168,4511975195.540084
40.17,4511394253.32038
40.172000000000004,4509934135.957362
40.174,4512062109.772802
40.176,4512460340.204957
40.178000000000004,4509309381.908781
40.18,4511894551.661183
40.182,4511315081.7403755
40.184,4509187364.564877
40.186,4508928516.682211
40.188,4510818976.896134
40.19,4511140240.743955
40.192,4509134832.44728
40.194,4511799624.882124
40.196,4509834576.06594
40.198,4509613767.385377
40.2,4508918573.767719
40.202,4511710511.9026
40.204,4509791565.638103
40.206,4510898653.300903
40.208,4512115746.996343
40.21,4509129037.029509
40.212,4509464076.276622
40.214,4508827845.64612
40.216,4511620329.7452545
40.218,4509031232.495662
40.22,4509379726.842891
40.222,4509415655.937276
40.224000000000004,4511692184.720217
40.226,4508964783.097396
40.228,4511577273.4499
40.230000000000004,4509612710.476059
40.232,4510716263.684287
40.234,4510894360.869303
40.236000000000004,4509535928.417559
40.238,4509372486.824105
40.24,4511644647.837349
40.242,4508910420.0506
40.244,4510542215.191396
40.246,4511852314.47234
40.248,4510967860.6336
40.25,4509478311.856247
40.252,4510624902.152569
40.254,4508768154.22829
40.256,4510478208.029824
40.258,4508727976.638758
40.26,4508502148.058696
40.262,4511346405.291584
40.264,4510830541.202507
40.266,4511812526.950506
40.268,4509443562.000638
40.27,4511514562.89338
40.272,4510804198.861744
40.274,4511761886.216763
40.276,4508720319.200105
40.278,4509048907.966697
40.28,4510399678.717157
40.282000000000004,4508580838.170655
40.284,4511256494.002167
40.286,4511791012.551317
40.288000000000004,4509333972.37696
40.29,4511398209.345035
40.292,4510683778.027371
40.294000000000004,4508537489.337532
40.296,4511182572.923172
40.298,4511706211.355726
40.300000000000004,4508569896.190775
40.302,4508231342.648655
40.304,4508172486.586001
40.306,4510083444.922219
40.308,4508393600.484406
40.31,4511092741.021041
40.312,4509142016.387487
40.314,4508924524.140651
40.316,4508887696.272648
40.318,4508873409.995734
40.32,4510157403.845485
40.322,4508320488.149782
40.324,4508747450.969953
40.326,4511087013.237241
40.328,4511536523.471684
40.33,4508397188.942716
40.332,4508060069.322285
40.334,4510890185.610274
40.336,4511448048.752009
40.338,4510409863.74798
40.34,4508913079.252805
40.342,4510054143.849941
40.344,4510221016.407004
40.346000000000004,4508188782.35479
40.348,4509872484.250508
40.35,4508125079.980854
40.352000000000004,4510810288.94016
40.354,4511340529.220421
40.356,4511413762.9815445
40.358000000000004,4511418329.990503
40.36,4508196492.148661
40.362,4507858780.356355
40.364000000000004,4507799241.931966
40.366,4507779917.822107
40.368,4510650735.130022
40.37,4510145252.46267
40.372,4508020544.220348
40.374,4508426123.27605
40.376,4508471032.05321
40.378,4507807140.204744
40.38,4509643097.379067
40.382,4507925214.127059
40.384,4509645405.665907
40.386,4508560010.768261
40.388,4510731971.264041
40.39,4507972177.819942
40.392,4507650414.153711
40.394,4508254765.554832
40.396,4509641810.158224
40.398,4510901065.526448
40.4,4507918707.098535
40.402,4510516300.094928
40.404,4508541094.733679
40.406,4510639774.735515
40.408,4509932927.04755
40.410000000000004,4510894149.72047
40.412,4508523374.201456
40.414,4508267648.2109785
40.416000000000004,4509529261.010288
40.418,4509720287.139259
40.42,4507687503.225134
40.422000000000004,4507435430.824756
40.424,4510268488.696152
40.426,4508358583.505378
40.428000000000004,4510442645.847536
40.43,4510828917.648083
40.432,4509754453.010301
40.434,4507574024.40853
40.436,4507311029.996261
40.438,4507919270.654627
40.44,4509300111.524745
40.442,4507496188.33943
40.444,4507927991.661498
40.446,4507976233.807278
40.448,4507966214.382904
40.45,4510252753.385427
40.452,4507527418.461113
40.454,4509168220.995858
40.456,4509432214.562682
40.458,4507415266.566961
40.46,4509100314.968218
40.462,4507356785.289657
40.464,4507784724.452724
40.466,4507180782.873639
40.468,4509987516.93048
40.47,4508057646.913292
40.472,4510154619.812782
40.474000000000004,4507372490.825418
40.476,4509002341.420149
40.478,4509264936.934461
40.480000000000004,4507905103.650437
40.482,4507084972.286767
40.484,4507611439.445761
40.486000000000004,4507010395.428927
40.488,4507575550.258986
40.49,4509929189.651161
40.492,4510380251.302603
40.494,4507908203.887689
40.496,4509967095.241863
40.498,4509253275.6974945
40.5,4509162042.457472
40.502,4509140894.590294
40.504,4507081900.465086
40.506,4506818345.934467
40.508,4507424265.524335
40.51,4509782123.215765
40.512,4507730331.779917
40.514,4506832680.02817
40.516,4508633732.269629
40.518,4509965246.562601
40.52,4506999770.186539
40.522,4508619883.165476
40.524,4508879226.737997
40.526,4508903194.529744
40.528,4508887381.838459
40.53,4508860791.259983
40.532000000000004,4507460568.141603
40.534,4508603934.474675
40.536,4506741018.505805
40.538000000000004,4509414785.131119
40.54,4508858781.000012
40.542,4508778121.35027
40.544000000000004,4509809087.111939
40.546,4507450645.009664
40.548,4508532735.110369
40.550000000000004,4507325298.892283
40.552,4509487799.121877
40.554,4509883916.751955
40.556,4509917507.10416
40.558,4508778053.005337
40.56,4507257408.820148
40.562,4506412170.8219
40.564,4508219236.030238
40.566,4506496372.0820675
40.568,4508219779.307557
40.57,4507143483.162984
40.572,4506346754.814827
40.574,4509117940.934642
40.576,4506518165.746336
40.578,4508169082.427593
40.58,4508444964.209309
40.582,4508474197.71729
40.584,4509519548.406649
40.586,4507165112.717044
40.588,4509233598.697799
40.59,4508518341.152981
40.592,4506382302.529703
40.594,4509032172.154487
40.596000000000004,4508467173.709402
40.598,4506340161.942631
40.6,4508972246.015873
40.602000000000004,4507001911.286296
40.604,4509080266.899021
40.606,4506292693.790694
40.608000000000004,4505980289.952116
40.61,4505927253.930206
40.612,4506567088.125464
40.614000000000004,4508926391.58379
40.616,4506213510.921199
40.618,4507850243.332034
40.62,4508122984.817747
40.622,4506771783.133376
40.624,4507916316.502501
40.626,4508081267.438177
40.628,4506048425.618846
40.63,4506454317.655854
40.632,4508779063.393486
40.634,4509216731.463644
40.636,4506071721.503005
40.638,4508648821.244114
40.64,4506659245.345912
40.642,4507763713.846598
40.644,4505894349.709478
40.646,4508558915.929984
40.648,4505930718.412958
40.65,4508537070.817496
40.652,4509051270.213962
40.654,4506585178.773815
40.656,4505664787.738582
40.658,4505524906.495712
40.660000000000004,4508377963.794738
40.662,4505809852.014179
40.664,4505509981.742384
40.666000000000004,4507377315.538993
40.668,4508726119.720038
40.67,4506445980.041045
40.672000000000004,4508507321.851409
40.674,4505718656.438584
40.676,4507351929.563884
40.678000000000004,4508663197.792215
40.68,4506362555.451539
40.682,4505447390.442636
40.684,4505967063.890597
40.686,4508326562.090659
40.688,4506282275.453368
40.69,4506045507.427926
40.692,4505342860.495807
40.694,4508131868.665518
40.696,4505540587.969562
40.698,4505241823.87782
40.7,4508073207.7908325
40.702,4506163045.068414
40.704,4505286360.69849
40.706,4505152165.577721
40.708,4505119538.608143
40.71,4507027922.813704
40.712,4507349383.184306
40.714,4507381981.294756
40.716,4508422457.927621
40.718,4505389100.080096
40.72,4505710890.639706
40.722,4507051723.0455065
40.724000000000004,4505222537.691218
40.726,4507893375.548747
40.728,4505930827.550789
40.730000000000004,4508019391.301243
40.732,4508410477.395914
40.734,4507344229.239398
40.736000000000004,4505166342.493862
40.738,4506856337.498943
40.74,4505768460.243416
40.742,4506925644.794778
40.744,4505717515.796106
40.746,4507872196.776555
40.748,4508260577.14403
40.75,4505104295.777283
40.752,4506710380.6581955
40.754,4505598279.766177
40.756,4506769187.485011
40.758,4507980233.560914
40.76,4507062647.516391
40.762,4506942790.789865
40.764,4504871335.301411
40.766,4507509447.271501
40.768,4508017650.169372
40.77,4506960080.60797
40.772,4504771020.676663
40.774,4505155366.719455
40.776,4507486438.95652
40.778,4506829239.821618
40.78,4505351753.289285
40.782000000000004,4507475913.268544
40.784,4507862724.317603
40.786,4504710894.995155
40.788000000000004,4506304258.209552
40.79,4506552473.159067
40.792,4507617045.332466
40.794000000000004,4504598657.849257
40.796,4507173723.808039
40.798,4506587120.959699
40.800000000000004,4506506007.457866
40.802,4505106942.442681
40.804,4504929701.313128
40.806,4504239538.062992
40.808,4504125715.453737
40.81,4506978664.025562
40.812,4504405181.156693
40.814,4506050541.761606
40.816,4506321771.273127
40.818,4507402580.258994
40.82,4507573816.524345
40.822,4505052029.654864
40.824,4504124508.457038
40.826,4505923024.515985
40.828,4504857232.729863
40.83,4506040092.653465
40.832,4507257415.952216
40.834,4507452507.833411
40.836,4506338482.585362
40.838,4506189482.0392885
40.84,4507203003.126322
40.842,4504842368.396588
40.844,4504590380.447014
40.846000000000004,4506825733.882361
40.848,4507240834.714197
40.85,4504759938.894324
40.852000000000004,4505823034.802878
40.854,4507025344.946684
40.856,4507222010.265233
40.858000000000004,4504703350.741275
40.86,4506746022.297713
40.862,4503954673.535856
40.864000000000004,4503639625.229218
40.866,4506466644.21461
40.868,4505950264.828279
40.87,4504489345.712003
40.872,4503641109.288589
40.874,4505443084.595308
40.876,4505748716.273122
40.878,4506835530.478346
40.88,4504486645.711362
40.882,4503582298.486988
40.884,4503449808.452466
40.886,4504085798.89897
40.888,4506437378.482736
40.89,4503726508.8308115
40.892,4505372876.968269
40.894,4506677683.615069
40.896,4506881859.888346
40.898,4503694373.272755
40.9,4506265196.035852
40.902,4503611549.005596
40.904,4505250701.103583
40.906,4504152546.600561
40.908,4505317070.235321
40.910000000000004,4503458303.185555
40.912,4503210734.952629
40.914,4503822423.2000675
40.916000000000004,4506186278.709166
40.918,4504152261.147686
40.92,4505250599.274786
40.922000000000004,4505409934.303213
40.924,4505420233.096677
40.926,4504033714.125539
40.928000000000004,4503184220.497228
40.93,4505941772.0807905
40.932,4504010260.310242
40.934,4503798789.965268
40.936,4505068953.888846
40.938,4506295877.093851
40.94,4503317319.243976
40.942,4505904486.757016
40.944,4503912039.339562
40.946,4503029994.927744
40.948,4504833368.629052
40.95,4503101127.5328455
40.952,4504816134.087978
40.954,4503076272.336412
40.956,4503514921.848021
40.958,4502895359.789482
40.96,4504719052.103078
40.962,4506060525.653164
40.964,4503095689.518739
40.966,4502759478.148924
40.968,4504633543.323266
40.97,4502922829.982017
40.972,4503351219.692644
40.974000000000004,4502737724.860736
40.976,4505520775.198944
40.978,4503593936.004392
40.980000000000004,4503367482.660155
40.982,4502652579.40181
40.984,4503200361.95802
40.986000000000004,4503264338.439475
40.988,4502604585.76301
40.99,4504436471.106318
40.992,4503387884.165495
40.994,4504560927.616997
40.996,4505777636.172989
40.998,4502785804.956616
41.0,4504396162.139708
41.002,4502627589.525426
41.004,4504338532.23386
41.006,4505655289.884005
41.008,4504770459.71152
41.01,4503274416.979743
41.012,4505396657.520179
41.014,4503289367.09118
41.016,4504368408.885405
41.018,4502491021.98767
41.02,4502239966.520639
41.022,4502191730.472711
41.024,4504101858.841119
41.026,4504420812.563151
41.028,4502417672.452864
41.03,4502170568.25408
41.032000000000004,4502788627.201888
41.034,4502208231.579456
41.036,4504060165.221115
41.038000000000004,4505398446.269156
41.04,4502438248.087717
41.042,4504064784.985233
41.044000000000004,4502968122.328252
41.046,4504131690.420172
41.048,4505339169.614509
41.050000000000004,4503015192.740846
41.052,4502100993.93605
41.054,4501971842.844286
41.056,4503858327.524565
41.058,4504166933.555186
41.06,4502813996.3553505
41.062,4502627770.300022
41.064,4501936243.930954
41.066,4503756323.470822
41.068,4505090938.834024
41.07,4505306771.093756
41.072,4502797137.099819
41.074,4503871353.033549
41.076,4504039281.996624
41.078,4505111110.352922
41.08,4502100876.418071
41.082,4501770198.826325
41.084,4501710232.984654
41.086,4504564328.11557
41.088,4501995915.137554
41.09,4501695051.573674
41.092,4503565842.231978
41.094,4504917995.696453
41.096000000000004,4502631833.191072
41.098,4504693977.572264
41.1,4501909923.229041
41.102000000000004,4503544175.198769
41.104,4501780744.444016
41.106,4503495058.562451
41.108000000000004,4504808079.637458
41.11,4501839598.299261
41.112,4504428029.224045
41.114000000000004,4503839505.796989
41.116,4504807759.147989
41.118,4503837976.405268
41.12,4504768045.857313
41.122,4502392423.394383
41.124,4501475818.430856
41.126,4503280668.731278
41.128,4503579348.591618
41.13,4503608787.052415
41.132,4503604104.274922
41.134,4501551112.277658
41.136,4501289656.745105
41.138,4504119581.766906
41.14,4503606181.723621
41.142,4502149541.338115
41.144,4501302929.65392
41.146,4503127351.367018
41.148,4501415183.153948
41.15,4501188586.606003
41.152,4503073379.519827
41.154,4504428369.729407
41.156,4502145655.975391
41.158,4501249331.802159
41.160000000000004,4504012375.255498
41.162,4501422711.14166
41.164,4501121289.421839
41.166000000000004,4502989270.553125
41.168,4504331233.545104
41.17,4504565754.593311
41.172000000000004,4501388530.137213
41.174,4503959927.261453
41.176,4501972173.387437
41.178000000000004,4504069001.638043
41.18,4501967702.445519
41.182,4501736565.4411125
41.184,4501023954.155951
41.186,4502846790.8081045
41.188,4501126744.118836
41.19,4500897077.761183
41.192,4502784806.207459
41.194,4503106581.648754
41.196,4501102339.390678
41.198,4503757963.411557
41.2,4504281856.004275
41.202,4501163487.097836
41.204,4501487659.214209
41.206,4503811651.800157
41.208,4501095264.257264
41.21,4502735079.441492
41.212,4504037144.14926
41.214,4501067619.85263
41.216,4502683119.108993
41.218,4502949533.415704
41.22,4500930323.546131
41.222,4501335653.755314
41.224000000000004,4503667642.941943
41.226,4503023319.086122
41.228,4502936455.552891
41.230000000000004,4501534347.9152775
41.232,4503667366.300501
41.234,4504056840.611269
41.236000000000004,4501565295.34905
41.238,4500655549.703134
41.24,4503418803.381418
41.242,4503969025.891568
41.244,4504042295.346047
41.246,4504034913.309288
41.248,4501482316.909274
41.25,4501226388.120971
41.252,4501163885.357695
41.254,4501137103.4800005
41.256,4500454923.447621
41.258,4501003038.710495
41.26,4500413912.985868
41.262,4500976197.568335
41.264,4503322680.772537
41.266,4500604774.902989
41.268,4500286663.61636
41.27,4503109333.763879
41.272,4503672183.077239
41.274,4500558564.507778
41.276,4503133668.046123
41.278,4502557727.158311
41.28,4503540192.775756
41.282000000000004,4502585889.600174
41.284,4503509577.298359
41.286,4500465079.1889
41.288000000000004,4503056355.535429
41.29,4500411406.205859
41.292,4500107813.238574
41.294000000000004,4502945068.022487
41.296,4501041848.167166
41.298,4500164848.765446
41.300000000000004,4500029046.553045
41.302,4501912505.336382
41.304,4502219487.621294
41.306,4502236413.204685
41.308,4500833292.326112
41.31,4500659451.751253
41.312,4501935480.243178
41.314,4502130909.868273
41.316,4503186787.159703
41.318,4500166742.512061
41.32,4500503990.512271
41.322,4502822815.215937
41.324,4502179953.489392
41.326,4500711192.13657
41.328,4501852288.049924
41.33,4503064394.913026
41.332,4502153128.570289
41.334,4500655293.44686
41.336,4500471331.062359
41.338,4500435860.153557
41.34,4501717617.1761055
41.342,4501907125.4590025
41.344,4502970967.463753
41.346000000000004,4499953261.020876
41.348,4499638297.2092705
41.35,4501503324.942211
41.352000000000004,4500456683.209198
41.354,4501635210.902186
41.356,4499776303.289679
41.358000000000004,4501493014.787698
41.36,4500404040.352254
41.362,4500260815.22355
41.364000000000004,4501533295.159889
41.366,4499686327.689643
41.368,4500099474.128742
41.37,4499496068.146267
41.372,4501336897.676703
41.374,4502685128.119485
41.376,4499730641.662194
41.378,4501353511.91868
41.38,4500262247.469843
41.382,4499464608.380564
41.384,4501286944.027077
41.386,4501584230.214353
41.388,4501610616.946661
41.39,4499563725.8290615
41.392,4499960714.513171
41.394,4499992570.440291
41.396,4499977952.5024185
41.398,4499306158.349507
41.4,4502093418.577072
41.402,4502647106.710541
41.404,4502720993.01547
41.406,4502708585.294739
41.408,4500156216.159628
41.410000000000004,4499899414.045479
41.412,4499858384.265933
41.414,4502131440.592539
41.416000000000004,4502559131.021591
41.418,4500077161.2980175
41.42,4499826651.856286
41.422000000000004,4502085374.727729
41.424,4499352425.509137
41.426,4499039194.044682
41.428000000000004,4498987334.957155
41.43,4499635025.874271
41.432,4499705909.975105
41.434,4501007896.5787325
41.436,4499166697.886151
41.438,4500871046.390334
41.44,4499784786.718655
41.442,4498977420.173194
41.444,4501741675.982156
41.446,4499137969.500105
41.448,4500787998.5424795
41.45,4501055625.588971
41.452,4502121795.501622
41.454,4499104504.920776
41.456,4500716072.617557
41.458,4502015181.080029
41.46,4499716848.415451
41.462,4499452391.37576
41.464,4499397894.861154
41.466,4500695237.753786
41.468,4498863198.311523
41.47,4500571793.845989
41.472,4499486650.21411
41.474000000000004,4500658159.714206
41.476,4500830497.022208
41.478,4498808639.1531925
41.480000000000004,4498568610.740085
41.482,4500461396.574741
41.484,4499425621.774895
41.486000000000004,4499290468.051478
41.488,4500569711.0599985
41.49,4498737736.118974
41.492,4499175265.56849
41.494,4500531692.979688
41.496,4498712204.438842
41.498,4501383174.263349
41.5,4500830500.969911
41.502,4500758135.804432
41.504,4501786614.018653
41.506,4499419854.401288
41.508,4500491124.618628
41.51,4501695206.006202
41.512,4499374158.86165
41.514,4498477743.799735
41.516,4498358730.373074
41.518,4498323474.049014
41.52,4498959816.583339
41.522,4498381144.864765
41.524,4501176678.129344
41.526,4499258825.988603
41.528,4501351524.600522
41.53,4500644836.835167
41.532000000000004,4499156440.392462
41.534,4498314738.145062
41.536,4498192817.782948
41.538000000000004,4501057495.091143
41.54,4500561469.273391
41.542,4501544761.586963
41.544000000000004,4498506909.516712
41.546,4500128181.325269
41.548,4498367147.650575
41.550000000000004,4501034442.790441
41.552,4500475554.682331
41.554,4499011982.7867365
41.556,4501149878.794673
41.558,4498392415.088837
41.56,4498729097.945303
41.562,4498108041.487713
41.564,4499929731.707966
41.566,4498210633.895447
41.568,4500902529.039442
41.57,4501431530.292648
41.572,4498304389.158109
41.574,4497962587.623073
41.576,4500783858.503754
41.578,4498869760.116516
41.58,4498661910.071006
41.582,4500918505.886969
41.584,4501340283.158667
41.586,4501392202.060847
41.588,4498861733.7129135
41.59,4498582216.648352
41.592,4500831866.480564
41.594,4498088359.599032
41.596000000000004,4497777238.335832
41.598,4499650553.911256
41.6,4499974799.03055
41.602000000000004,4501058051.23522
41.604,4498048211.904726
41.606,4500627477.985426
41.608000000000004,4497971796.79008
41.61,4500583173.380018
41.612,4500006305.83429
41.614000000000004,4499928634.85802
41.616,4498532712.632016
41.618,4499670720.086977
41.62,4497809173.598633
41.622,4498227608.013
41.624,4500561307.790842
41.626,4499913827.9788685
41.628,4497779021.357852
41.63,4499451735.85008
41.632,4497702179.103652
41.634,4500378957.545178
41.636,4499822794.241422
41.638,4498364968.922651
41.64,4500494467.35984
41.642,4500889113.858248
41.644,4499823444.550999
41.646,4497647418.723008
41.648,4500292949.670315
41.65,4497661069.407104
41.652,4499304977.38194
41.654,4497550662.607186
41.656,4497977981.248442
41.658,4498035162.854621
41.660000000000004,4498043117.759452
41.662,4499345474.533136
41.664,4499546704.543545
41.666000000000004,4498187341.623847
41.668,4499330487.650108
41.67,4498130142.291313
41.672000000000004,4500290419.309136
41.674,4499596309.699605
41.676,4498117929.30225
41.678000000000004,4499260841.162739
41.68,4500475861.505412
41.682,4499568583.328159
41.684,4499452772.507027
41.686,4500475294.958453
41.688,4499533848.42166
41.69,4499419524.182537
41.692,4499392138.518666
41.694,4497997198.715719
41.696,4500136879.201835
41.698,4498048221.159575
41.7,4500132612.957936
41.702,4500521253.987607
41.704,4498033673.33358
41.706,4499093948.013096
41.708,4500281787.714277
41.71,4497963334.537374
41.712,4497716993.643076
41.714,4497683415.764381
41.716,4497675848.631073
41.718,4497655369.47243
41.72,4497628775.57177
41.722,4499897870.095283
41.724000000000004,4497164639.256756
41.726,4496858685.169993
41.728,4497454205.308566
